"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"PYS","PPlus Trust","24.5","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","19.4434","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyt",
"PRAA","PRA Group, Inc.","30.13","$1.39B","2002","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","41.91","$2.53B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prah",
"PRAN","Prana Biotechnology Ltd","0.5251","$28.03M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pran",
"PX","Praxair, Inc.","111.11","$31.65B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/px",
"PDS","Precision Drilling Corporation","4.69","$1.37B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pds",
"APTS","Preferred Apartment Communities, Inc.","11.6","$259.47M","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/apts",
"PFBC","Preferred Bank","30.59","$421.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pfbc",
"PJS","Preferred Plus Trust Ser QWS 2 Tr Ctf","26.66","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pjs",
"PLPC","Preformed Line Products Company","36.24","$191.06M","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","14.79","$120.91M","1996","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbi",
"PINC","Premier, Inc.","33.42","$1.51B","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pinc",
"LENS","Presbia PLC","4.63","$62.02M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lens",
"PGND","Press Ganey Holdings, Inc.","28.82","$1.52B","2015","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/pgnd",
"PBH","Prestige Brand Holdings, Inc.","52.94","$2.79B","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbh",
"PVG","Pretium Resources, Inc.","5.1","$884.61M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pvg",
"PRGX","PRGX Global, Inc.","4.59","$104.93M","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","80.72","$2.45B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/psmt",
"PBMD","Prima BioMed Ltd","1","$68.61M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbmd",
"PNRG","PrimeEnergy Corporation","49.56","$114.35M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pnrg",
"PRI","Primerica, Inc.","44.76","$2.15B","2010","Finance","Life Insurance","http://www.nasdaq.com/symbol/pri",
"PPP","Primero Mining Corp","1.85","$303.74M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ppp",
"PRMW","Primo Water Corporation","9.39","$242.11M","2010","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","23.79","$1.23B","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/prim",
"PFG","Principal Financial Group Inc","40.36","$11.77B","2001","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/pfg",
"PGZ","Principal Real Estate Income Fund","16.03","$110.6M","2013","n/a","n/a","http://www.nasdaq.com/symbol/pgz",
"PRZM","Prism Technologies Group, Inc.","0.3901","$3.93M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/przm",
"PVTB","PrivateBancorp, Inc.","39.23","$3.11B","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pvtb",
"PVTBP","PrivateBancorp, Inc.","26.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pvtbp",
"PVTD","PrivateBancorp, Inc.","26.5715","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pvtd",
