"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ORIT","Oritani Financial Corp.","17.12","$760.17M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","71.86","$18.84B","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","40.91","$2.01B","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ora",
"ORRF","Orrstown Financial Services Inc","17.24","$142.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","41.26","$758.1M","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSK","Oshkosh Corporation","37.11","$2.71B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"OSIS","OSI Systems, Inc.","62.09","$1.23B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","5.41","$186.39M","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.76","$15.08M","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","5.2799","$17.1M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","16.17","$486.45M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/otic",
"OTTR","Otter Tail Corporation","27.96","$1.06B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTR","Outerwall Inc.","34.14","$567.2M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/outr",
"OUT","OUTFRONT Media Inc.","20.75","$2.85B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/out",
"OVAS","Ovascience Inc.","7.71","$210.48M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OSG","Overseas Shipholding Group, Inc.","2.2","$819.06M","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osg",
"OSGB","Overseas Shipholding Group, Inc.","2.44","$16.8M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osgb",
"OSTK","Overstock.com, Inc.","14.91","$377.14M","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OMI","Owens & Minor, Inc.","40.33","$2.53B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
