"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FSBK","First South Bancorp Inc","8.19","$77.72M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FFA","First Trust","12.58","$251.26M","2004","n/a","n/a","http://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","14.24","$59.99M","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","27.1025","$42.01M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","18.9059","$8.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","10.2","$2.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbz",
"FCAN","First Trust Canada AlphaDEX Fund","21.7519","$8.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","37.8995","$119.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FCA","First Trust China AlphaDEX Fund","18.63","$16.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fca",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","44.31","$146.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","30.785","$7.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdts",
"FAV","First Trust Dividend and Income Fund","8.19","$67.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fav",
"FV","First Trust Dorsey Wright Focus 5 ETF","20.91","$3.79B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","16.28","$723.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv",
"FDEU","First Trust Dynamic Europe Equity Income Fund","15.52","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/fdeu",
"FEM","First Trust Emerging Markets AlphaDEX Fund","18.057","$142.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","40.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","28.25","$32.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fems",
"FEN","First Trust Energy Income and Growth Fund","22.85","$442.27M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fen",
"FIF","First Trust Energy Infrastructure Fund","14.8","$259.74M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FTSM","First Trust Enhanced Short Maturity ETF","59.88","$128.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","27.6","$369.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","29.93","$10.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","34.22","$222.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","20.19","$176.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc",
"FTHI","First Trust High Income ETF","19.5799","$5.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"FSD","First Trust High Income Long Short Fund","14.35","$517.41M","2010","n/a","n/a","http://www.nasdaq.com/symbol/fsd",
"HYLS","First Trust High Yield Long/Short ETF","47.04","$451.58M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","30.9368","$174.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhk",
"FTAG","First Trust Indxx Global Agriculture ETF","4.05","$3.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","9.86","$10.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftri",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","21.51","$1.31B","2013","n/a","n/a","http://www.nasdaq.com/symbol/fpf",
"FPXI","First Trust International IPO ETF","24.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi",
"YDIV","First Trust International Multi-Asset Diversified Income Index","15.94","$12.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","27.99","$459.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"FJP","First Trust Japan AlphaDEX Fund","44.2","$90.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fjp",
"FLN","First Trust Latin America AlphaDEX Fund","14.505","$4.35M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fln",
"FTLB","First Trust Low Beta Income ETF","19.3301","$4.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb",
"LMBS","First Trust Low Duration Opportunities ETF","51.0041","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","52.65","$21.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FEI           ","First Trust MLP and Energy Income Fund","13.06","$593.44M","1984","n/a","n/a","http://www.nasdaq.com/symbol/fei           ",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","18.01","$908.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","36.3","$98.01M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","14.4131","$68.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","32.88","$11.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"CIBR","First Trust NASDAQ Cybersecurity ETF","16.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cibr",
"CARZ","First Trust NASDAQ Global Auto Index Fund","32.003","$54.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"RDVY","First Trust NASDAQ Rising Dividend Achievers ETF","20.3939","$23.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rdvy",
"FONE","First Trust NASDAQ Smartphone Index Fund","36.33","$10.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","25.63","$548.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","40.6","$564.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","38.2699","$143.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","40.77","$311.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"FPL","First Trust New Opportunities MLP & Energy Fund","11.06","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/fpl",
"AIRR","First Trust RBA American Industrial Renaissance ETF","16.67","$52.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/airr",
"QINC","First Trust RBA Quality Income ETF","21.0003","$10.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qinc",
"FCT","First Trust Senior Floating Rate Income Fund II","12.36","$329.97M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fct",
"FTSL","First Trust Senior Loan Fund ETF","47.13","$308.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"FKO","First Trust South Korea AlphaDEX Fund","22.96","$3.44M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fko",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","5.5676","$79.52M","2007","n/a","n/a","http://www.nasdaq.com/symbol/fgb",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","23.355","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcvt",
"FHY","First Trust Strategic High Income Fund II","11.03","$93.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhy",
"FDIV","First Trust Strategic Income ETF","47.0801","$18.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdiv",
