"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RGLS","Regulus Therapeutics Inc.","7.3","$384.74M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
"RGA","Reinsurance Group of America, Incorporated","91.04","$5.94B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","27.43","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rza",
"REIS","Reis, Inc","22.66","$254.9M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"RS","Reliance Steel & Aluminum Co.","64.63","$4.64B","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/rs",
"RELV","Reliv&#39; International, Inc.","1.02","$13.18M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv",
"RWC","RELM Wireless Corporation","4.15","$56.93M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/rwc",
"RENX","RELX N.V.","16.55","$34.62B","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/renx",
"RELX","RELX PLC","17.69","$37.01B","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/relx",
"RLYP","Relypsa, Inc.","13.56","$587.3M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rlyp",
"MARK","Remark Media, Inc.","4.28","$83.18M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"RNR","RenaissanceRe Holdings Ltd.","113.11","$4.88B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rnr",
"RNR^C","RenaissanceRe Holdings Ltd.","25.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^c",
"RNR^E","RenaissanceRe Holdings Ltd.","25.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^e",
"RNST","Renasant Corporation","32.51","$1.31B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst",
"SOL","Renesola Ltd.","1.45","$148.35M","2008","Technology","Semiconductors","http://www.nasdaq.com/symbol/sol",
"REGI","Renewable Energy Group, Inc.","8.31","$364.27M","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi",
"RCG","RENN Fund, Inc.","0.99","$4.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rcg",
"RNVA","Rennova Health, Inc.","0.7","$9.64M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/rnva",
"RNVAW","Rennova Health, Inc.","n/a","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/rnvaw",
"RENN","Renren Inc.","3.31","$1.13B","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/renn",
"RCII","Rent-A-Center Inc.","13.59","$721.52M","1995","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii",
"RNF","Rentech Nitrogen Partners, L.P.","10","$389.3M","2011","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rnf",
"RTK","Rentech, Inc.","2.42","$55.69M","1991","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rtk",
"RGEN","Repligen Corporation","26.09","$861.79M","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"RPRX","Repros Therapeutics Inc.","0.95","$23.1M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"RBCAA","Republic Bancorp, Inc.","25.32","$528.01M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","4.09","$154.67M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"RSG","Republic Services, Inc.","46.63","$16.08B","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"REFR","Research Frontiers Incorporated","4.55","$109.4M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RMD","ResMed Inc.","57.95","$8.12B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rmd",
